id,text,text_clean,language,category,is_scam,risk_level,ground_truth_label,source,version,extracted_entities,annotation_notes,created_at,updated_at
GOLD_LOTTERY_SCAM_0070,"Amazon Great Indian Sale winner: You won Rs 50,000 shopping voucher. Redeem at http://amazon-voucher-claim.xyz","amazon great indian sale winner: you won rs 50,000 shopping voucher. redeem at http://amazon-voucher-claim.xyz",en,LOTTERY_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for LOTTERY_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_LOTTERY_SCAM_0071,"Google Pay scratch card: Congratulations Rs 1,00,000 winner. Processing fee Rs 2,500 to release prize.","google pay scratch card: congratulations rs 1,00,000 winner. processing fee rs 2,500 to release prize.",en,LOTTERY_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for LOTTERY_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_LOTTERY_SCAM_0072,"Deepavali bumper: Your ticket number 452367 won Rs 25,00,000. Claim at http://lottery-claim.tk","deepavali bumper: your ticket number 452367 won rs 25,00,000. claim at http://lottery-claim.tk",en,LOTTERY_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for LOTTERY_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_LOTTERY_SCAM_0073,"You won a brand new Honda City in Flipkart Big Billion Days. Pay Rs 15,000 documentation to deliver.","you won a brand new honda city in flipkart big billion days. pay rs 15,000 documentation to deliver.",en,LOTTERY_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for LOTTERY_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_LOTTERY_SCAM_0074,"Lotto India jackpot: You won Rs 5 crore. Registration fee Rs 12,500 for final processing.","lotto india jackpot: you won rs 5 crore. registration fee rs 12,500 for final processing.",en,LOTTERY_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for LOTTERY_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_DIGITAL_ARREST_0075,Mumbai Cyber Cell: Your Aadhaar linked to a child pornography racket. Digital arrest warrant issued. Connect now on video call.,mumbai cyber cell: your aadhaar linked to a child pornography racket. digital arrest warrant issued. connect now on video call.,en,DIGITAL_ARREST,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for DIGITAL_ARREST.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_DIGITAL_ARREST_0076,CBI Hyderabad: Rs 15 crore bank fraud traced to your account. You are under digital arrest until investigation completes.,cbi hyderabad: rs 15 crore bank fraud traced to your account. you are under digital arrest until investigation completes.,en,DIGITAL_ARREST,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for DIGITAL_ARREST.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_DIGITAL_ARREST_0077,Enforcement Directorate: Money laundering case PMLA 2026. Your assets will be attached. Digital custody ordered.,enforcement directorate: money laundering case pmla 2026. your assets will be attached. digital custody ordered.,en,DIGITAL_ARREST,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for DIGITAL_ARREST.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_DIGITAL_ARREST_0078,Delhi Police: Your phone number was used to send ransom messages to the CM office. Stay on the line for interrogation.,delhi police: your phone number was used to send ransom messages to the cm office. stay on the line for interrogation.,en,DIGITAL_ARREST,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for DIGITAL_ARREST.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_DIGITAL_ARREST_0079,RBI Cyber Fraud: 87 unauthorized transactions from your account. Do not disconnect. Video verification in progress.,rbi cyber fraud: 87 unauthorized transactions from your account. do not disconnect. video verification in progress.,en,DIGITAL_ARREST,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for DIGITAL_ARREST.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_DIGITAL_ARREST_0080,Supreme Court notice: You are summoned in a 2 crore fraud case. Non-compliance = arrest warrant.,supreme court notice: you are summoned in a 2 crore fraud case. non-compliance = arrest warrant.,en,DIGITAL_ARREST,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for DIGITAL_ARREST.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_DIGITAL_ARREST_0081,NCB Delhi: A parcel with 3kg MDMA is booked in your name. You are under narcotics investigation. Stay online.,ncb delhi: a parcel with 3kg mdma is booked in your name. you are under narcotics investigation. stay online.,en,DIGITAL_ARREST,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for DIGITAL_ARREST.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_DIGITAL_ARREST_0082,Kolkata Police: Your social media account is used for fake news. Digital house arrest. Do not leave your location.,kolkata police: your social media account is used for fake news. digital house arrest. do not leave your location.,en,DIGITAL_ARREST,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for DIGITAL_ARREST.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_INCOME_TAX_SCAM_0083,"Income Tax: You have a pending refund of Rs 42,500. Update bank details at http://itr-refund-process.xyz","income tax: you have a pending refund of rs 42,500. update bank details at http://itr-refund-process.xyz",en,INCOME_TAX_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for INCOME_TAX_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_INCOME_TAX_SCAM_0084,IT department: Your tax return has discrepancies. Call 1800-258-3690 to resolve within 7 days.,it department: your tax return has discrepancies. call 1800-258-3690 to resolve within 7 days.,en,INCOME_TAX_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for INCOME_TAX_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_INCOME_TAX_SCAM_0085,"CBDT notice: You under-reported income of Rs 12,50,000 in FY 2024-25. Pay 30% penalty now.","cbdt notice: you under-reported income of rs 12,50,000 in fy 2024-25. pay 30% penalty now.",en,INCOME_TAX_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for INCOME_TAX_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_INCOME_TAX_SCAM_0086,"Form 16 not matching your ITR: Tax liability of Rs 85,000 calculated. Pay at http://tax-pay.in","form 16 not matching your itr: tax liability of rs 85,000 calculated. pay at http://tax-pay.in",en,INCOME_TAX_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for INCOME_TAX_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_INCOME_TAX_SCAM_0087,Section 148 notice: Income escaping assessment for AY 2023-24. Submit revised return within 30 days.,section 148 notice: income escaping assessment for ay 2023-24. submit revised return within 30 days.,en,INCOME_TAX_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for INCOME_TAX_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_PAN_SCAM_0088,IT Dept: Your PAN ABCDE1234F has been used for tax evasion in Surat. Call immediately to avoid arrest.,it dept: your pan abcde1234f has been used for tax evasion in surat. call immediately to avoid arrest.,en,PAN_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for PAN_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_PAN_SCAM_0089,PAN card: Your PAN is linked to 5 different Aadhaar numbers. This is illegal. Contact us at 1800-123-4567.,pan card: your pan is linked to 5 different aadhaar numbers. this is illegal. contact us at 1800-123-4567.,en,PAN_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for PAN_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_PAN_SCAM_0090,PAN-Aadhaar linking incomplete: Your PAN will be deactivated permanently. Link now at http://link-pan-aadhaar.xyz,pan-aadhaar linking incomplete: your pan will be deactivated permanently. link now at http://link-pan-aadhaar.xyz,en,PAN_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for PAN_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_PAN_SCAM_0091,Your PAN has been used to buy property worth Rs 85 lakhs in Jaipur. Verify ownership at http://pan-verify.in,your pan has been used to buy property worth rs 85 lakhs in jaipur. verify ownership at http://pan-verify.in,en,PAN_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for PAN_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_PAN_SCAM_0092,"PAN card update: Biometric verification required for your PAN. Visit nearest centre or pay Rs 3,500 for doorstep.","pan card update: biometric verification required for your pan. visit nearest centre or pay rs 3,500 for doorstep.",en,PAN_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for PAN_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_PAN_SCAM_0093,ITR filed using your PAN without your knowledge. File police complaint and call our helpline immediately.,itr filed using your pan without your knowledge. file police complaint and call our helpline immediately.,en,PAN_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for PAN_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_ROMANCE_SCAM_0094,"Hey baby, I am Maria from Spain. I saw your profile and fell in love. I want to come to India but my father needs Rs 50,000 for my tickets.","hey baby, i am maria from spain. i saw your profile and fell in love. i want to come to india but my father needs rs 50,000 for my tickets.",en,ROMANCE_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for ROMANCE_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_ROMANCE_SCAM_0095,"Hello ji, I am Priya, 26 years old from London. I have 2 crore inheritance but need Rs 75,000 for legal fees to release it.","hello ji, i am priya, 26 years old from london. i have 2 crore inheritance but need rs 75,000 for legal fees to release it.",en,ROMANCE_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for ROMANCE_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_ROMANCE_SCAM_0096,"I am Jessica, US Army nurse in Syria. My contract is ending. Send $1,000 for my flight to meet you in India.","i am jessica, us army nurse in syria. my contract is ending. send $1,000 for my flight to meet you in india.",en,ROMANCE_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for ROMANCE_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_ROMANCE_SCAM_0097,"Hi dear, I am a Japanese fashion model. I want to settle in India with you. My agency demands Rs 1,50,000 release fee.","hi dear, i am a japanese fashion model. i want to settle in india with you. my agency demands rs 1,50,000 release fee.",en,ROMANCE_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for ROMANCE_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_ROMANCE_SCAM_0098,I am a rich widow from Dubai. My husband died leaving me 5 million dollars. Help me transfer this money for a 30% cut.,i am a rich widow from dubai. my husband died leaving me 5 million dollars. help me transfer this money for a 30% cut.,en,ROMANCE_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for ROMANCE_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_CRYPTO_SCAM_0099,"Bitcoin halving: Prices will hit Rs 1.5 crore by Dec 2026. Buy now at http://btc-invest.xyz Minimum Rs 25,000.","bitcoin halving: prices will hit rs 1.5 crore by dec 2026. buy now at http://btc-invest.xyz minimum rs 25,000.",en,CRYPTO_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for CRYPTO_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_CRYPTO_SCAM_0100,Ethereum merge upgrade: Staking rewards 30% APY. Stake now via our platform: http://eth-stake-rewards.tk,ethereum merge upgrade: staking rewards 30% apy. stake now via our platform: http://eth-stake-rewards.tk,en,CRYPTO_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for CRYPTO_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_CRYPTO_SCAM_0101,New meme coin launch: ShibaFloki. Pre-sale at Rs 0.01. Expected 1000x returns. Join at http://shibafloki.xyz,new meme coin launch: shibafloki. pre-sale at rs 0.01. expected 1000x returns. join at http://shibafloki.xyz,en,CRYPTO_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for CRYPTO_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_CRYPTO_SCAM_0102,Your MetaMask wallet has been compromised. Move funds to our secure wallet: http://metamask-safe.in,your metamask wallet has been compromised. move funds to our secure wallet: http://metamask-safe.in,en,CRYPTO_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for CRYPTO_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_CRYPTO_SCAM_0103,"Solana NFT mint: Exclusive collection of 10,000 digital art pieces. Guaranteed 5x on listing. Mint at http://sol-nft.xyz","solana nft mint: exclusive collection of 10,000 digital art pieces. guaranteed 5x on listing. mint at http://sol-nft.xyz",en,CRYPTO_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for CRYPTO_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_CRYPTO_SCAM_0104,"Crypto arbitrage: Earn 2% daily by trading between exchanges. Our bot handles everything. Deposit Rs 50,000.","crypto arbitrage: earn 2% daily by trading between exchanges. our bot handles everything. deposit rs 50,000.",en,CRYPTO_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for CRYPTO_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_QR_SCAM_0105,"Flipkart gift card QR: http://qr-flipkart.tk. Scan to add Rs 10,000 voucher to your wallet.","flipkart gift card qr: http://qr-flipkart.tk. scan to add rs 10,000 voucher to your wallet.",en,QR_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for QR_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_QR_SCAM_0106,Swiggy food voucher QR code: http://qr-swiggy.xyz. Scan for Rs 500 off on your next order.,swiggy food voucher qr code: http://qr-swiggy.xyz. scan for rs 500 off on your next order.,en,QR_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for QR_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_QR_SCAM_0107,Your vaccination certificate QR is ready: http://cowin-qr-download.in. Download and keep for travel.,your vaccination certificate qr is ready: http://cowin-qr-download.in. download and keep for travel.,en,QR_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for QR_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_QR_SCAM_0108,Metro recharge: Scan QR code at http://metro-recharge-qr.xyz for Rs 500 free travel credit.,metro recharge: scan qr code at http://metro-recharge-qr.xyz for rs 500 free travel credit.,en,QR_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for QR_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_QR_SCAM_0109,Zomato Pro membership QR: http://qr-zomato-pro.tk. Scan to activate 1 year free membership.,zomato pro membership qr: http://qr-zomato-pro.tk. scan to activate 1 year free membership.,en,QR_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for QR_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_QR_SCAM_0110,QR code payment of Rs 250 to 'Parking Solutions' failed. Re-pay at http://parking-pay.xyz,qr code payment of rs 250 to 'parking solutions' failed. re-pay at http://parking-pay.xyz,en,QR_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for QR_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_LOAN_SCAM_0111,"Personal loan of Rs 50,000 instantly approved. Zero documents. Processing fee just Rs 2,999: http://instant-cash.xyz","personal loan of rs 50,000 instantly approved. zero documents. processing fee just rs 2,999: http://instant-cash.xyz",en,LOAN_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for LOAN_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_LOAN_SCAM_0112,"Your loan application of Rs 2,00,000 is approved by XYZ Finance. Pay Rs 12,500 insurance to disburse.","your loan application of rs 2,00,000 is approved by xyz finance. pay rs 12,500 insurance to disburse.",en,LOAN_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for LOAN_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_LOAN_SCAM_0113,"Loan EMI overdue: Your credit score will be damaged. Pay Rs 15,000 immediately to regularize.","loan emi overdue: your credit score will be damaged. pay rs 15,000 immediately to regularize.",en,LOAN_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for LOAN_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_LOAN_SCAM_0114,Business loan up to Rs 50 lakhs at 8% interest. No collateral. Processing fee 2% of loan amount upfront.,business loan up to rs 50 lakhs at 8% interest. no collateral. processing fee 2% of loan amount upfront.,en,LOAN_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for LOAN_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_LOAN_SCAM_0115,"Two wheeler loan approved: Honda Activa at zero down payment. EMI Rs 2,500. Booking fee Rs 3,500.","two wheeler loan approved: honda activa at zero down payment. emi rs 2,500. booking fee rs 3,500.",en,LOAN_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for LOAN_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_LOAN_SCAM_0116,"Personal loan repayment: Your cheque bounced. Legal notice under NI Act will be filed. Settle with Rs 25,000.","personal loan repayment: your cheque bounced. legal notice under ni act will be filed. settle with rs 25,000.",en,LOAN_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for LOAN_SCAM.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_FAKE_CUSTOMER_CARE_0117,Netflix: Your account is on hold. Update payment at http://netflix-pay.xyz or subscription will be cancelled.,netflix: your account is on hold. update payment at http://netflix-pay.xyz or subscription will be cancelled.,en,FAKE_CUSTOMER_CARE,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for FAKE_CUSTOMER_CARE.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_FAKE_CUSTOMER_CARE_0118,Amazon: Your account has been temporarily suspended. Verify identity at http://amazon-verify-account.xyz,amazon: your account has been temporarily suspended. verify identity at http://amazon-verify-account.xyz,en,FAKE_CUSTOMER_CARE,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for FAKE_CUSTOMER_CARE.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_FAKE_CUSTOMER_CARE_0119,"Microsoft: Your Windows license has expired. Renew for Rs 7,999 at http://microsoft-renew.in to continue updates.","microsoft: your windows license has expired. renew for rs 7,999 at http://microsoft-renew.in to continue updates.",en,FAKE_CUSTOMER_CARE,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for FAKE_CUSTOMER_CARE.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_FAKE_CUSTOMER_CARE_0120,Apple Support: Your iCloud has been accessed from China. Secure at http://apple-id-secure.xyz,apple support: your icloud has been accessed from china. secure at http://apple-id-secure.xyz,en,FAKE_CUSTOMER_CARE,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for FAKE_CUSTOMER_CARE.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_FAKE_CUSTOMER_CARE_0121,"Google: Your workspace storage is full. Emails will stop. Upgrade to 2TB at Rs 1,200/year: http://google-storage.tk","google: your workspace storage is full. emails will stop. upgrade to 2tb at rs 1,200/year: http://google-storage.tk",en,FAKE_CUSTOMER_CARE,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for FAKE_CUSTOMER_CARE.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_FAKE_CUSTOMER_CARE_0122,Swiggy: Your account has won a free meal for 1 year. Confirm at http://swiggy-free.tk with delivery fee Rs 299.,swiggy: your account has won a free meal for 1 year. confirm at http://swiggy-free.tk with delivery fee rs 299.,en,FAKE_CUSTOMER_CARE,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for FAKE_CUSTOMER_CARE.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_FAKE_CUSTOMER_CARE_0123,Telegram: Unusual login from Indonesia. Secure your account at http://telegram-secure.xyz,telegram: unusual login from indonesia. secure your account at http://telegram-secure.xyz,en,FAKE_CUSTOMER_CARE,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for FAKE_CUSTOMER_CARE.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_FAKE_CUSTOMER_CARE_0124,LinkedIn: Your account will be restricted due to policy violation. Appeal at http://linkedin-appeal.in,linkedin: your account will be restricted due to policy violation. appeal at http://linkedin-appeal.in,en,FAKE_CUSTOMER_CARE,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for FAKE_CUSTOMER_CARE.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_GOVERNMENT_IMPERSONATION_0125,"PM Awas Yojana: Your housing subsidy of Rs 2,50,000 is approved. Pay Rs 15,000 processing fee to credit.","pm awas yojana: your housing subsidy of rs 2,50,000 is approved. pay rs 15,000 processing fee to credit.",en,GOVERNMENT_IMPERSONATION,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for GOVERNMENT_IMPERSONATION.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_GOVERNMENT_IMPERSONATION_0126,"Ministry of Labour: You are eligible for Rs 75,000 skill development grant. Apply at http://govt-grant.xyz","ministry of labour: you are eligible for rs 75,000 skill development grant. apply at http://govt-grant.xyz",en,GOVERNMENT_IMPERSONATION,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for GOVERNMENT_IMPERSONATION.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_GOVERNMENT_IMPERSONATION_0127,"Ayushman Bharat: Your health insurance coverage increased to Rs 10 lakh. Pay Rs 3,500 upgrade fee.","ayushman bharat: your health insurance coverage increased to rs 10 lakh. pay rs 3,500 upgrade fee.",en,GOVERNMENT_IMPERSONATION,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for GOVERNMENT_IMPERSONATION.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_GOVERNMENT_IMPERSONATION_0128,Voter ID correction: Your name has discrepancies. Update at http://voter-id-correction.in. Fee Rs 500.,voter id correction: your name has discrepancies. update at http://voter-id-correction.in. fee rs 500.,en,GOVERNMENT_IMPERSONATION,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for GOVERNMENT_IMPERSONATION.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_GOVERNMENT_IMPERSONATION_0129,"Passport Seva: Your application requires police verification urgently. Pay Rs 2,500 fast-track fee.","passport seva: your application requires police verification urgently. pay rs 2,500 fast-track fee.",en,GOVERNMENT_IMPERSONATION,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for GOVERNMENT_IMPERSONATION.,2026-07-30T11:02:16.780Z,2026-07-30T11:02:16.780Z
GOLD_GOVERNMENT_IMPERSONATION_0130,"Caste certificate online: Apply for certificate at http://caste-cert.xyz. Processing fee Rs 1,500.","caste certificate online: apply for certificate at http://caste-cert.xyz. processing fee rs 1,500.",en,GOVERNMENT_IMPERSONATION,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for GOVERNMENT_IMPERSONATION.,2026-07-30T11:02:16.781Z,2026-07-30T11:02:16.781Z
GOLD_TELECOM_SCAM_0131,Jio: Your SIM card will be deactivated in 12 hours. Re-verify at http://jio-reverify.xyz,jio: your sim card will be deactivated in 12 hours. re-verify at http://jio-reverify.xyz,en,TELECOM_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for TELECOM_SCAM.,2026-07-30T11:02:16.785Z,2026-07-30T11:02:16.785Z
GOLD_TELECOM_SCAM_0132,"Airtel Black: Your plan upgraded to premium. Rs 7,999 annual fee will be auto-debited. Cancel at http://airtel-cancel.tk","airtel black: your plan upgraded to premium. rs 7,999 annual fee will be auto-debited. cancel at http://airtel-cancel.tk",en,TELECOM_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for TELECOM_SCAM.,2026-07-30T11:02:16.785Z,2026-07-30T11:02:16.785Z
GOLD_TELECOM_SCAM_0133,"VI: Your number porting request received. Cancellation fee Rs 2,500 applies. Call to stop.","vi: your number porting request received. cancellation fee rs 2,500 applies. call to stop.",en,TELECOM_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for TELECOM_SCAM.,2026-07-30T11:02:16.785Z,2026-07-30T11:02:16.785Z
GOLD_TELECOM_SCAM_0134,"BSNL: Your landline has outstanding dues of Rs 4,500. Pay at http://bsnl-dues.in or connection will be terminated.","bsnl: your landline has outstanding dues of rs 4,500. pay at http://bsnl-dues.in or connection will be terminated.",en,TELECOM_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for TELECOM_SCAM.,2026-07-30T11:02:16.785Z,2026-07-30T11:02:16.785Z
GOLD_TELECOM_SCAM_0135,"TRAI: Your number reported for SMS spam. Fine of Rs 8,500 imposed. Pay at http://trai-fine.xyz","trai: your number reported for sms spam. fine of rs 8,500 imposed. pay at http://trai-fine.xyz",en,TELECOM_SCAM,True,HIGH,scam,gold_evaluation,1.0.0-gold,{},Gold evaluation sample for TELECOM_SCAM.,2026-07-30T11:02:16.785Z,2026-07-30T11:02:16.785Z
